week,ID,Demand,Discount_Percentage,lag_1,rolling_mean,upload_date_time,Primary_Category_Alt,Name,price_range_description,Price,Description,Status,Inventory_Level,Reorder_Point,Lead_Time_Days,Supplier,Supplier_Name,Last_Restock_Date,Total_Revenue
18,9355,50,15.47,3.0,77.25,2023-05-04 01:14:53.539111,Shoes,Coat,High,113.98,Coat in Shoes category,Available,50,10,7,Supplier_3,AlphaBroder,2023-02-24 01:14:53.539111,4817.21
40,5057,51,33.59,50.0,48.0,2023-10-03 01:14:53.539111,Shoes,Dress,Low,8.3,Dress in Shoes category,Out of Stock,286,52,3,Supplier_7,Blankstyle,2023-07-18 01:14:53.539111,281.16
34,2109,40,44.55,51.0,36.0,2023-08-27 01:14:53.539111,Men,Coat,Low,27.88,Coat in Men category,Available,180,58,7,Supplier_7,Blankstyle,2023-08-02 01:14:53.539111,618.43
21,7002,61,35.71,40.0,50.5,2024-05-24 01:14:53.539111,Accessories,Sweater,High,122.93,Sweater in Accessories category,Available,159,48,11,Supplier_8,TSC Apparel,2024-03-15 01:14:53.539111,4821.01
6,5989,103,43.34,61.0,63.75,2021-02-11 01:14:53.539111,Shoes,Coat,Low,8.06,Coat in Shoes category,Available,300,75,11,Supplier_9,Wholesale Fashion Square,2020-12-18 01:14:53.539111,470.58
12,3836,74,33.07,103.0,69.5,2023-03-26 01:14:53.539111,Women,Shirt,Low,6.42,Shirt in Women category,Available,285,57,9,Supplier_10,JiffyShirts,2022-12-29 01:14:53.539111,317.9
36,8068,19,27.39,74.0,64.25,2024-09-05 01:14:53.539111,Men,Dress,Premium,228.2,Dress in Men category,Available,34,80,3,Supplier_8,TSC Apparel,2024-07-16 01:14:53.539111,3148.39
13,4638,8,34.22,19.0,51.0,2024-03-28 01:14:53.539111,Accessories,Sneakers,High,199.36,Sneakers in Accessories category,Out of Stock,41,61,5,Supplier_7,Blankstyle,2024-03-02 01:14:53.539111,1049.1
16,8148,98,12.67,8.0,49.75,2023-04-21 01:14:53.539111,Shoes,Shirt,Medium,68.22,Shirt in Shoes category,Available,290,57,5,Supplier_4,Bella+Canvas,2023-03-20 01:14:53.539111,5838.6
47,9214,33,47.94,98.0,39.5,2021-11-25 01:14:53.539111,Kids,Bags,Low,17.8,Bags in Kids category,Available,141,8,7,Supplier_1,FashionGo,2021-10-03 01:14:53.539111,305.76
35,8925,67,45.19,33.0,51.5,2022-09-03 01:14:53.539111,Accessories,Shorts,High,155.72,Shorts in Accessories category,Out of Stock,259,44,3,Supplier_10,JiffyShirts,2022-08-29 01:14:53.539111,5718.42
27,4998,71,42.26,67.0,67.25,2024-07-01 01:14:53.539111,Accessories,Jacket,High,149.44,Jacket in Accessories category,Out of Stock,71,16,15,Supplier_7,Blankstyle,2024-06-13 01:14:53.539111,6125.97
19,1930,93,32.56,71.0,66.0,2021-05-14 01:14:53.539111,Shoes,Sweater,Low,13.12,Sweater in Shoes category,Available,143,10,1,Supplier_4,Bella+Canvas,2021-03-16 01:14:53.539111,822.87
16,2054,85,12.76,93.0,79.0,2024-04-20 01:14:53.539111,Kids,Jeans,Premium,457.62,Jeans in Kids category,Available,85,16,6,Supplier_4,Bella+Canvas,2024-02-03 01:14:53.539111,33936.24
29,2728,41,39.99,85.0,72.5,2023-07-20 01:14:53.539111,Shoes,Jacket,High,142.57,Jacket in Shoes category,Out of Stock,282,18,15,Supplier_5,Royal Apparel,2023-05-25 01:14:53.539111,3507.72
43,6867,14,21.39,41.0,58.25,2021-10-26 01:14:53.539894,Shoes,Bags,Low,28.43,Bags in Shoes category,Out of Stock,172,74,12,Supplier_8,TSC Apparel,2021-09-23 01:14:53.539894,312.9
40,5070,29,33.09,14.0,42.25,2022-10-09 01:14:53.539894,Women,Coat,Medium,42.11,Coat in Women category,Available,291,36,10,Supplier_3,AlphaBroder,2022-09-03 01:14:53.539894,817.21
25,3225,71,16.15,29.0,38.75,2022-06-24 01:14:53.539894,Kids,Jeans,Premium,429.58,Jeans in Kids category,Out of Stock,71,23,11,Supplier_2,Apparel Distribution Center,2022-06-11 01:14:53.539894,25573.58
21,1926,0,20.6,71.0,28.5,2022-05-25 01:14:53.539894,Women,Coat,Low,16.69,Coat in Women category,Out of Stock,42,70,5,Supplier_2,Apparel Distribution Center,2022-04-29 01:14:53.539894,0.0
46,2680,95,10.71,0.0,48.75,2021-11-19 01:14:53.539894,Men,Jeans,Medium,84.1,Jeans in Men category,Available,234,64,2,Supplier_9,Wholesale Fashion Square,2021-10-15 01:14:53.539894,7133.95
48,8192,151,13.89,95.0,79.25,2023-11-29 01:14:53.539894,Women,Dress,High,197.09,Dress in Women category,Out of Stock,229,45,10,Supplier_3,AlphaBroder,2023-10-02 01:14:53.539894,25626.98
44,3965,16,16.65,151.0,65.5,2022-11-02 01:14:53.539894,Accessories,Sweater,High,194.9,Sweater in Accessories category,Available,254,69,3,Supplier_8,TSC Apparel,2022-10-13 01:14:53.539894,2599.19
17,1480,42,14.3,16.0,76.0,2022-04-26 01:14:53.539894,Men,Jacket,High,175.79,Jacket in Men category,Out of Stock,73,21,11,Supplier_2,Apparel Distribution Center,2022-03-30 01:14:53.539894,6327.18
23,5911,18,33.63,42.0,56.75,2023-06-07 01:14:53.539894,Kids,Sweater,High,193.17,Sweater in Kids category,Available,246,10,10,Supplier_6,S&S Activewear,2023-03-16 01:14:53.539894,2307.71
1,2459,69,31.43,18.0,36.25,2022-01-08 01:14:53.539894,Shoes,Shirt,High,156.87,Shirt in Shoes category,Available,220,44,11,Supplier_10,JiffyShirts,2021-12-04 01:14:53.539894,7421.3
34,8731,54,7.87,69.0,45.75,2021-08-28 01:14:53.539894,Kids,Sweater,High,100.58,Sweater in Kids category,Available,226,65,12,Supplier_7,Blankstyle,2021-06-09 01:14:53.539894,5003.88
25,9832,64,13.39,54.0,51.25,2023-06-21 01:14:53.539894,Women,Jacket,Low,25.6,Jacket in Women category,Out of Stock,114,50,15,Supplier_10,JiffyShirts,2023-04-26 01:14:53.539894,1419.27
43,2549,141,36.59,64.0,82.0,2021-10-28 01:14:53.539894,Shoes,Jacket,Low,26.04,Jacket in Shoes category,Available,238,54,4,Supplier_1,FashionGo,2021-10-16 01:14:53.539894,2327.95
4,6816,40,21.07,141.0,74.75,2022-01-24 01:14:53.539894,Accessories,Dress,Medium,98.13,Dress in Accessories category,Out of Stock,198,75,9,Supplier_2,Apparel Distribution Center,2021-12-15 01:14:53.539894,3098.24
17,9348,20,13.67,40.0,66.25,2022-04-27 01:14:53.539894,Accessories,Dress,Medium,70.89,Dress in Accessories category,Out of Stock,159,21,2,Supplier_4,Bella+Canvas,2022-03-19 01:14:53.539894,1223.97
33,3908,144,8.12,20.0,86.25,2022-08-17 01:14:53.539894,Kids,Shorts,Premium,406.4,Shorts in Kids category,Available,144,39,10,Supplier_10,JiffyShirts,2022-07-26 01:14:53.539894,53772.0
21,9339,122,41.08,144.0,81.5,2022-05-24 01:14:53.539894,Women,Jacket,Medium,42.98,Jacket in Women category,Out of Stock,199,79,4,Supplier_5,Royal Apparel,2022-04-22 01:14:53.539894,3089.24
10,6869,73,42.03,122.0,89.75,2024-03-05 01:14:53.539894,Shoes,Sweater,Medium,34.18,Sweater in Shoes category,Available,277,15,11,Supplier_7,Blankstyle,2024-01-15 01:14:53.539894,1446.19
15,8831,71,8.43,73.0,102.5,2023-04-11 01:14:53.539894,Kids,Sneakers,High,122.4,Sneakers in Kids category,Out of Stock,71,36,11,Supplier_1,FashionGo,2023-02-09 01:14:53.539894,7957.35
32,7093,46,10.96,71.0,78.0,2024-08-06 01:14:53.539894,Shoes,Dress,Low,6.35,Dress in Shoes category,Out of Stock,229,57,6,Supplier_5,Royal Apparel,2024-06-24 01:14:53.539894,260.1
5,5762,65,29.94,46.0,63.75,2021-02-03 01:14:53.539894,Shoes,Hat,Medium,35.35,Hat in Shoes category,Available,121,68,6,Supplier_2,Apparel Distribution Center,2020-11-30 01:14:53.539894,1609.9
39,2031,50,40.68,65.0,58.0,2022-10-01 01:14:53.539894,Men,Sweater,Medium,63.67,Sweater in Men category,Available,171,35,14,Supplier_4,Bella+Canvas,2022-09-09 01:14:53.539894,1888.47
28,1830,94,33.44,50.0,63.75,2022-07-14 01:14:53.539894,Shoes,Shirt,Premium,270.96,Shirt in Shoes category,Out of Stock,270,37,2,Supplier_3,AlphaBroder,2022-06-13 01:14:53.539894,16952.15
42,5546,29,34.39,94.0,59.5,2023-10-19 01:14:53.539894,Kids,Shirt,Low,29.8,Shirt in Kids category,Out of Stock,29,11,13,Supplier_7,Blankstyle,2023-10-08 01:14:53.539894,566.93
47,3516,159,9.46,29.0,83.0,2022-11-24 01:14:53.539894,Women,Jacket,Medium,67.35,Jacket in Women category,Available,255,14,14,Supplier_4,Bella+Canvas,2022-10-08 01:14:53.539894,9695.4
17,3743,19,32.16,159.0,75.25,2021-04-30 01:14:53.539894,Kids,Jacket,Low,11.12,Jacket in Kids category,Out of Stock,41,72,12,Supplier_2,Apparel Distribution Center,2021-04-15 01:14:53.539894,143.37
11,1996,15,19.76,19.0,55.5,2021-03-20 01:14:53.539894,Shoes,Shorts,Premium,481.89,Shorts in Shoes category,Out of Stock,265,20,3,Supplier_8,TSC Apparel,2020-12-25 01:14:53.539894,5799.96
4,5454,77,46.33,15.0,67.5,2021-01-25 01:14:53.539894,Accessories,Jacket,High,177.53,Jacket in Accessories category,Out of Stock,77,44,3,Supplier_8,TSC Apparel,2021-01-16 01:14:53.539894,7337.13
51,2463,80,33.28,77.0,47.75,2023-12-19 01:14:53.539894,Women,Coat,Medium,37.43,Coat in Women category,Available,122,31,14,Supplier_1,FashionGo,2023-12-19 01:14:53.539894,1998.13
51,7183,17,28.77,80.0,47.25,2023-12-24 01:14:53.539894,Women,Coat,High,175.47,Coat in Women category,Out of Stock,17,32,1,Supplier_10,JiffyShirts,2023-11-14 01:14:53.539894,2124.86
1,8965,11,37.12,17.0,46.25,2023-01-08 01:14:53.539894,Women,Sneakers,Medium,33.89,Sneakers in Women category,Out of Stock,11,10,1,Supplier_7,Blankstyle,2023-01-03 01:14:53.539894,234.39
34,9222,25,29.78,11.0,33.25,2024-08-25 01:14:53.540402,Kids,Hat,Medium,33.38,Hat in Kids category,Available,25,21,6,Supplier_10,JiffyShirts,2024-08-13 01:14:53.540402,586.06
4,6282,14,43.21,25.0,16.75,2021-01-26 01:14:53.540402,Shoes,Jacket,Premium,285.81,Jacket in Shoes category,Out of Stock,21,14,12,Supplier_10,JiffyShirts,2020-11-25 01:14:53.540402,2272.44
37,2572,74,28.66,14.0,31.0,2024-09-13 01:14:53.540402,Shoes,Jeans,Low,10.03,Jeans in Shoes category,Out of Stock,74,67,2,Supplier_3,AlphaBroder,2024-06-22 01:14:53.540402,529.75
12,8719,7,11.16,74.0,30.0,2024-03-23 01:14:53.540402,Kids,Shirt,Premium,290.02,Shirt in Kids category,Available,19,64,4,Supplier_4,Bella+Canvas,2024-01-11 01:14:53.540402,1803.58
18,2271,39,48.17,7.0,33.5,2023-05-01 01:14:53.540402,Women,Bags,Medium,37.21,Bags in Women category,Available,85,59,2,Supplier_4,Bella+Canvas,2023-04-11 01:14:53.540402,752.05
37,9462,19,40.85,39.0,34.75,2024-09-13 01:14:53.540402,Women,Coat,Medium,34.16,Coat in Women category,Available,60,72,8,Supplier_7,Blankstyle,2024-07-31 01:14:53.540402,383.98
47,5628,27,41.25,19.0,23.0,2022-11-24 01:14:53.540402,Women,Jacket,Low,26.97,Jacket in Women category,Available,141,64,2,Supplier_9,Wholesale Fashion Square,2022-10-21 01:14:53.540402,427.88
6,9164,13,35.59,27.0,24.5,2023-02-07 01:14:53.540402,Kids,Jacket,Medium,98.3,Jacket in Kids category,Out of Stock,250,17,1,Supplier_1,FashionGo,2022-12-23 01:14:53.540402,823.11
41,9267,29,8.53,13.0,22.0,2021-10-17 01:14:53.540402,Men,Jeans,High,139.5,Jeans in Men category,Out of Stock,295,15,4,Supplier_8,TSC Apparel,2021-09-26 01:14:53.540402,3700.51
21,5574,130,9.72,29.0,49.75,2023-05-25 01:14:53.540402,Kids,Dress,High,136.28,Dress in Kids category,Available,181,21,4,Supplier_5,Royal Apparel,2023-04-12 01:14:53.540402,15993.34
14,5267,74,19.83,130.0,61.5,2022-04-05 01:14:53.540402,Women,Jeans,Medium,41.81,Jeans in Women category,Out of Stock,296,79,5,Supplier_7,Blankstyle,2022-03-19 01:14:53.540402,2480.15
2,4618,29,26.5,74.0,65.5,2024-01-10 01:14:53.540402,Women,Shirt,Low,22.16,Shirt in Women category,Out of Stock,195,19,10,Supplier_9,Wholesale Fashion Square,2024-01-08 01:14:53.540402,472.38
25,6656,7,43.51,29.0,60.0,2024-06-17 01:14:53.540402,Accessories,Bags,Low,19.61,Bags in Accessories category,Out of Stock,32,59,7,Supplier_4,Bella+Canvas,2024-04-18 01:14:53.540402,77.55
22,9349,35,25.9,7.0,36.25,2022-06-02 01:14:53.540402,Kids,Shorts,Medium,78.31,Shorts in Kids category,Out of Stock,121,43,9,Supplier_7,Blankstyle,2022-03-14 01:14:53.540402,2030.9
44,3907,18,13.94,35.0,22.25,2023-11-01 01:14:53.540402,Kids,Sweater,High,174.41,Sweater in Kids category,Out of Stock,224,51,9,Supplier_1,FashionGo,2023-10-25 01:14:53.540402,2701.59
30,3142,176,20.46,18.0,59.0,2021-07-30 01:14:53.540402,Shoes,Shirt,Premium,278.24,Shirt in Shoes category,Available,199,35,3,Supplier_7,Blankstyle,2021-05-11 01:14:53.540402,38950.11
52,5039,28,33.32,176.0,64.25,2022-01-02 01:14:53.540402,Shoes,Jacket,Premium,272.92,Jacket in Shoes category,Out of Stock,115,21,5,Supplier_2,Apparel Distribution Center,2021-12-28 01:14:53.540402,5095.57
3,9067,43,21.82,28.0,66.25,2024-01-17 01:14:53.540402,Kids,Shorts,High,139.79,Shorts in Kids category,Available,174,38,14,Supplier_2,Apparel Distribution Center,2023-12-08 01:14:53.540402,4699.4
14,2947,67,24.26,43.0,78.5,2021-04-05 01:14:53.540402,Accessories,Shorts,High,133.84,Shorts in Accessories category,Available,212,52,5,Supplier_9,Wholesale Fashion Square,2021-01-23 01:14:53.540402,6792.44
29,2443,51,44.66,67.0,47.25,2023-07-19 01:14:53.540402,Women,Sneakers,Medium,59.32,Sneakers in Women category,Available,111,47,6,Supplier_1,FashionGo,2023-07-11 01:14:53.540402,1674.27
12,2191,52,40.96,51.0,53.25,2023-03-20 01:14:53.540402,Men,Dress,Medium,72.06,Dress in Men category,Available,52,42,5,Supplier_2,Apparel Distribution Center,2023-03-13 01:14:53.540402,2212.48
26,8980,19,17.14,52.0,47.25,2024-06-29 01:14:53.540402,Men,Bags,High,137.13,Bags in Men category,Available,166,18,4,Supplier_10,JiffyShirts,2024-05-12 01:14:53.540402,2158.94
19,9295,82,18.5,19.0,51.0,2023-05-13 01:14:53.540402,Kids,Shorts,High,149.66,Shorts in Kids category,Out of Stock,82,68,8,Supplier_8,TSC Apparel,2023-03-05 01:14:53.540402,10001.98
31,6544,20,22.77,82.0,43.25,2021-08-06 01:14:53.540402,Shoes,Sneakers,Medium,52.93,Sneakers in Shoes category,Out of Stock,282,28,7,Supplier_6,S&S Activewear,2021-05-21 01:14:53.540402,817.57
24,9614,82,31.66,20.0,50.75,2023-06-14 01:14:53.540402,Kids,Shorts,High,191.56,Shorts in Kids category,Available,82,40,7,Supplier_6,S&S Activewear,2023-03-19 01:14:53.540402,10733.97
30,2780,122,15.98,82.0,76.5,2023-07-24 01:14:53.540402,Women,Bags,Medium,78.5,Bags in Women category,Available,220,34,9,Supplier_8,TSC Apparel,2023-06-29 01:14:53.540402,8046.58
47,7102,130,27.38,122.0,88.5,2022-11-23 01:14:53.540402,Kids,Shirt,High,140.16,Shirt in Kids category,Out of Stock,284,64,6,Supplier_10,JiffyShirts,2022-11-01 01:14:53.540402,13232.88
51,7475,76,39.48,130.0,102.5,2020-12-15 01:14:53.540402,Shoes,Sweater,High,179.13,Sweater in Shoes category,Available,76,60,13,Supplier_10,JiffyShirts,2020-10-04 01:14:53.540402,8238.43
51,5324,0,46.95,76.0,82.0,2020-12-17 01:14:53.540402,Women,Hat,Low,26.85,Hat in Women category,Out of Stock,14,55,12,Supplier_10,JiffyShirts,2020-11-16 01:14:53.540402,0.0
48,8834,82,30.76,0.0,72.0,2020-11-24 01:14:53.540402,Kids,Dress,Premium,364.37,Dress in Kids category,Available,275,37,2,Supplier_4,Bella+Canvas,2020-09-22 01:14:53.540402,20686.52
27,1795,78,45.2,82.0,59.0,2022-07-09 01:14:53.540895,Kids,Jeans,High,170.14,Jeans in Kids category,Out of Stock,255,71,12,Supplier_10,JiffyShirts,2022-07-08 01:14:53.540895,7272.19
39,9768,39,17.15,78.0,49.75,2023-10-01 01:14:53.540895,Men,Shorts,Low,6.32,Shorts in Men category,Out of Stock,149,15,11,Supplier_10,JiffyShirts,2023-09-27 01:14:53.540895,204.1
13,3542,22,27.04,39.0,55.25,2023-04-02 01:14:53.540895,Kids,Hat,Medium,98.72,Hat in Kids category,Available,22,54,12,Supplier_3,AlphaBroder,2023-02-21 01:14:53.540895,1584.58
33,3689,47,39.07,22.0,46.5,2024-08-12 01:14:53.540895,Shoes,Sneakers,Premium,212.76,Sneakers in Shoes category,Available,47,44,15,Supplier_2,Apparel Distribution Center,2024-07-17 01:14:53.540895,6092.53
9,6156,10,42.85,47.0,29.5,2024-02-28 01:14:53.540895,Accessories,Bags,Medium,45.74,Bags in Accessories category,Available,36,43,15,Supplier_8,TSC Apparel,2024-01-19 01:14:53.540895,261.37
25,4408,156,45.9,10.0,58.75,2022-06-21 01:14:53.540895,Kids,Shirt,Premium,390.81,Shirt in Kids category,Out of Stock,273,38,9,Supplier_8,TSC Apparel,2022-05-22 01:14:53.540895,32982.78
49,9026,94,42.12,156.0,76.75,2022-12-10 01:14:53.540895,Women,Jacket,Low,17.31,Jacket in Women category,Out of Stock,215,45,6,Supplier_1,FashionGo,2022-09-17 01:14:53.540895,941.53
16,4416,69,10.47,94.0,82.25,2023-04-20 01:14:53.540895,Kids,Jacket,Medium,45.35,Jacket in Kids category,Out of Stock,83,23,12,Supplier_7,Blankstyle,2023-03-09 01:14:53.540895,2801.7
51,5099,127,10.07,69.0,111.5,2022-12-21 01:14:53.540895,Women,Bags,Low,11.0,Bags in Women category,Available,253,60,5,Supplier_9,Wholesale Fashion Square,2022-11-05 01:14:53.540895,1256.94
31,1241,56,35.01,127.0,86.5,2024-08-04 01:14:53.540895,Women,Sneakers,Medium,73.8,Sneakers in Women category,Out of Stock,283,15,11,Supplier_6,S&S Activewear,2024-06-19 01:14:53.540895,2685.64
47,5534,41,45.67,56.0,73.25,2021-11-24 01:14:53.540895,Accessories,Sneakers,Premium,378.6,Sneakers in Accessories category,Out of Stock,190,11,1,Supplier_5,Royal Apparel,2021-09-27 01:14:53.540895,8433.0
33,1034,80,20.29,41.0,76.0,2021-08-19 01:14:53.540895,Men,Sneakers,Low,21.78,Sneakers in Men category,Out of Stock,266,31,6,Supplier_6,S&S Activewear,2021-07-31 01:14:53.540895,1389.06
1,1439,16,13.44,80.0,48.25,2022-01-04 01:14:53.540895,Shoes,Dress,Low,5.36,Dress in Shoes category,Out of Stock,33,68,2,Supplier_5,Royal Apparel,2021-10-09 01:14:53.540895,74.27
45,1168,87,12.52,16.0,56.0,2022-11-09 01:14:53.540895,Kids,Sneakers,Low,19.34,Sneakers in Kids category,Available,218,12,9,Supplier_6,S&S Activewear,2022-08-12 01:14:53.540895,1472.26
50,4761,66,40.32,87.0,62.25,2020-12-13 01:14:53.541202,Accessories,Dress,Medium,50.28,Dress in Accessories category,Out of Stock,219,53,7,Supplier_10,JiffyShirts,2020-11-17 01:14:53.541202,1980.56
1,1008,7,21.95,66.0,44.0,2023-01-04 01:14:53.541202,Women,Jacket,Low,8.82,Jacket in Women category,Out of Stock,16,48,1,Supplier_3,AlphaBroder,2022-12-20 01:14:53.541202,48.21
1,4363,57,5.42,7.0,54.25,2021-01-05 01:14:53.541202,Kids,Sweater,Medium,44.06,Sweater in Kids category,Available,66,51,15,Supplier_2,Apparel Distribution Center,2020-10-26 01:14:53.541202,2375.66
13,8677,55,20.81,57.0,46.25,2022-03-31 01:14:53.541202,Shoes,Shirt,Medium,98.4,Shirt in Shoes category,Out of Stock,206,41,13,Supplier_9,Wholesale Fashion Square,2022-03-08 01:14:53.541202,4285.73
1,1234,75,7.31,55.0,48.5,2024-01-03 01:14:53.541202,Accessories,Shorts,High,165.44,Shorts in Accessories category,Available,143,43,11,Supplier_9,Wholesale Fashion Square,2023-10-09 01:14:53.541202,11500.88
20,3766,20,17.53,75.0,51.75,2023-05-18 01:14:53.541202,Accessories,Hat,Premium,316.6,Hat in Accessories category,Available,20,5,2,Supplier_9,Wholesale Fashion Square,2023-04-10 01:14:53.541202,5222.11
14,6928,116,11.85,20.0,66.5,2021-04-11 01:14:53.541202,Accessories,Sneakers,Low,14.23,Sneakers in Accessories category,Out of Stock,224,36,2,Supplier_2,Apparel Distribution Center,2021-01-30 01:14:53.541202,1455.32
3,9538,43,5.92,116.0,63.5,2023-01-16 01:14:53.541202,Accessories,Shorts,Premium,358.4,Shorts in Accessories category,Out of Stock,289,51,6,Supplier_4,Bella+Canvas,2023-01-01 01:14:53.541202,14498.9
14,5179,0,45.46,43.0,44.75,2024-04-04 01:14:53.541202,Shoes,Coat,Premium,310.42,Coat in Shoes category,Out of Stock,35,43,7,Supplier_3,AlphaBroder,2024-02-26 01:14:53.541202,0.0
39,7609,72,29.79,0.0,57.75,2024-09-26 01:14:53.541202,Women,Bags,High,140.91,Bags in Women category,Out of Stock,72,55,12,Supplier_1,FashionGo,2024-07-19 01:14:53.541202,7122.97
21,2068,16,46.82,72.0,32.75,2022-05-25 01:14:53.541202,Accessories,Jeans,High,184.52,Jeans in Accessories category,Available,286,62,13,Supplier_1,FashionGo,2022-05-16 01:14:53.541202,1569.99
19,3393,155,16.39,16.0,60.75,2021-05-15 01:14:53.541202,Shoes,Dress,Medium,65.98,Dress in Shoes category,Out of Stock,192,66,15,Supplier_4,Bella+Canvas,2021-02-18 01:14:53.541202,8550.57
14,1636,44,10.26,155.0,71.75,2024-04-01 01:14:53.541202,Kids,Shirt,Premium,317.6,Shirt in Kids category,Out of Stock,299,62,12,Supplier_8,TSC Apparel,2024-02-21 01:14:53.541202,12540.07
9,3993,45,42.46,44.0,65.0,2021-03-03 01:14:53.541202,Men,Dress,Premium,212.85,Dress in Men category,Out of Stock,115,74,14,Supplier_9,Wholesale Fashion Square,2020-12-14 01:14:53.541202,5511.55
52,6152,17,36.78,45.0,65.25,2020-12-23 01:14:53.541202,Men,Shorts,Low,10.12,Shorts in Men category,Out of Stock,63,63,10,Supplier_4,Bella+Canvas,2020-10-30 01:14:53.541202,108.76
23,6072,90,45.45,17.0,49.0,2024-06-09 01:14:53.541202,Shoes,Sneakers,Medium,85.12,Sneakers in Shoes category,Available,229,32,10,Supplier_8,TSC Apparel,2024-04-23 01:14:53.541202,4178.65
43,1507,23,24.99,90.0,43.75,2023-10-27 01:14:53.541202,Women,Shirt,Medium,90.95,Shirt in Women category,Out of Stock,55,75,14,Supplier_6,S&S Activewear,2023-10-17 01:14:53.541202,1569.07
41,8342,67,35.18,23.0,49.25,2022-10-11 01:14:53.541202,Shoes,Coat,Premium,497.16,Coat in Shoes category,Available,254,13,8,Supplier_9,Wholesale Fashion Square,2022-10-06 01:14:53.541202,21592.67
29,3899,55,18.25,67.0,58.75,2023-07-23 01:14:53.541202,Shoes,Bags,Low,7.98,Bags in Shoes category,Available,197,43,14,Supplier_6,S&S Activewear,2023-06-25 01:14:53.541202,358.74
10,6849,21,24.11,55.0,41.5,2021-03-14 01:14:53.541202,Shoes,Coat,Low,14.23,Coat in Shoes category,Available,65,70,14,Supplier_4,Bella+Canvas,2020-12-20 01:14:53.541202,226.85
46,5646,59,47.38,21.0,50.5,2021-11-21 01:14:53.541202,Accessories,Shirt,Medium,35.94,Shirt in Accessories category,Available,59,35,7,Supplier_5,Royal Apparel,2021-11-09 01:14:53.541202,1115.89
8,5443,4,46.24,59.0,34.75,2024-02-21 01:14:53.541202,Kids,Shorts,High,169.65,Shorts in Kids category,Available,12,78,8,Supplier_5,Royal Apparel,2024-01-08 01:14:53.541202,364.83
31,3289,93,6.32,4.0,44.25,2021-08-06 01:14:53.541202,Men,Coat,Premium,410.21,Coat in Men category,Out of Stock,93,53,12,Supplier_2,Apparel Distribution Center,2021-05-19 01:14:53.541202,35738.99
52,6539,70,37.67,93.0,56.5,2022-12-27 01:14:53.541202,Women,Coat,Premium,454.15,Coat in Women category,Out of Stock,276,24,11,Supplier_10,JiffyShirts,2022-11-08 01:14:53.541202,19814.03
